X,Y,PredictedY,Error
-0.073886,-0.073872,-0.074824,0.000952
-0.073539,-0.073690,-0.074478,0.000788
-0.073193,-0.073273,-0.074131,0.000858
-0.072846,-0.072903,-0.073785,0.000882
-0.072500,-0.072640,-0.073439,0.000798
-0.072154,-0.072233,-0.073092,0.000859
-0.071807,-0.071927,-0.072746,0.000819
-0.071461,-0.071605,-0.072399,0.000794
-0.071114,-0.071114,-0.072053,0.000939
-0.070768,-0.070902,-0.071706,0.000805
-0.070422,-0.070565,-0.071360,0.000795
-0.070075,-0.070151,-0.071014,0.000863
-0.069729,-0.069716,-0.070667,0.000951
-0.069382,-0.069438,-0.070321,0.000883
-0.069036,-0.069069,-0.069974,0.000905
-0.068690,-0.068746,-0.069628,0.000882
-0.068343,-0.068427,-0.069282,0.000855
-0.067997,-0.068108,-0.068935,0.000827
-0.067650,-0.067770,-0.068589,0.000818
-0.067304,-0.067435,-0.068242,0.000807
-0.066957,-0.067039,-0.067896,0.000857
-0.066611,-0.066750,-0.067550,0.000799
-0.066265,-0.066253,-0.067203,0.000951
-0.065918,-0.066032,-0.066857,0.000825
-0.065572,-0.065610,-0.066510,0.000901
-0.065225,-0.065336,-0.066164,0.000828
-0.064879,-0.064897,-0.065817,0.000921
-0.064533,-0.064609,-0.065471,0.000863
-0.064186,-0.064267,-0.065125,0.000858
-0.063840,-0.063869,-0.064778,0.000909
-0.063493,-0.063636,-0.064432,0.000796
-0.063147,-0.063213,-0.064085,0.000872
-0.062801,-0.062947,-0.063739,0.000792
-0.062454,-0.062581,-0.063393,0.000812
-0.062108,-0.062111,-0.063046,0.000935
-0.061761,-0.061781,-0.062700,0.000919
-0.061415,-0.061502,-0.062353,0.000852
-0.061068,-0.061123,-0.062007,0.000883
-0.060722,-0.060783,-0.061661,0.000878
-0.060376,-0.060447,-0.061314,0.000867
-0.060029,-0.060050,-0.060968,0.000918
-0.059683,-0.059715,-0.060621,0.000907
-0.059336,-0.059438,-0.060275,0.000837
-0.058990,-0.059079,-0.059929,0.000849
-0.058644,-0.058691,-0.059582,0.000891
-0.058297,-0.058449,-0.059236,0.000787
-0.057951,-0.058016,-0.058889,0.000873
-0.057604,-0.057674,-0.058543,0.000869
-0.057258,-0.057408,-0.058196,0.000789
-0.056912,-0.057049,-0.057850,0.000801
-0.056565,-0.056558,-0.057504,0.000945
-0.056219,-0.056359,-0.057157,0.000798
-0.055872,-0.055973,-0.056811,0.000838
-0.055526,-0.055531,-0.056464,0.000933
-0.055180,-0.055234,-0.056118,0.000884
-0.054833,-0.054978,-0.055772,0.000793
-0.054487,-0.054500,-0.055425,0.000926
-0.054140,-0.054181,-0.055079,0.000898
-0.053794,-0.053846,-0.054732,0.000886
-0.053447,-0.053601,-0.054386,0.000785
-0.053101,-0.053206,-0.054040,0.000833
-0.052755,-0.052880,-0.053693,0.000813
-0.052408,-0.052553,-0.053347,0.000794
-0.052062,-0.052089,-0.053000,0.000911
-0.051715,-0.051722,-0.052654,0.000932
-0.051369,-0.051365,-0.052308,0.000942
-0.051023,-0.051080,-0.051961,0.000881
-0.050676,-0.050754,-0.051615,0.000861
-0.050330,-0.050463,-0.051268,0.000806
-0.049983,-0.050137,-0.050922,0.000785
-0.049637,-0.049663,-0.050575,0.000912
-0.049291,-0.049411,-0.050229,0.000818
-0.048944,-0.049044,-0.049883,0.000839
-0.048598,-0.048651,-0.049536,0.000885
-0.048251,-0.048267,-0.049190,0.000923
-0.047905,-0.047930,-0.048843,0.000913
-0.047558,-0.047582,-0.048497,0.000915
-0.047212,-0.047319,-0.048151,0.000831
-0.046866,-0.046877,-0.047804,0.000927
-0.046519,-0.046653,-0.047458,0.000805
-0.046173,-0.046206,-0.047111,0.000905
-0.045826,-0.045881,-0.046765,0.000884
-0.045480,-0.045554,-0.046419,0.000865
-0.045134,-0.045285,-0.046072,0.000787
-0.044787,-0.044789,-0.045726,0.000937
-0.044441,-0.044539,-0.045379,0.000840
-0.044094,-0.044231,-0.045033,0.000802
-0.043748,-0.043803,-0.044686,0.000884
-0.043402,-0.043484,-0.044340,0.000857
-0.043055,-0.043105,-0.043994,0.000888
-0.042709,-0.042813,-0.043647,0.000834
-0.042362,-0.042502,-0.043301,0.000799
-0.042016,-0.042146,-0.042954,0.000809
-0.041670,-0.041784,-0.042608,0.000825
-0.041323,-0.041400,-0.042262,0.000862
-0.040977,-0.041103,-0.041915,0.000813
-0.040630,-0.040670,-0.041569,0.000899
-0.040284,-0.040282,-0.041222,0.000941
-0.039937,-0.039966,-0.040876,0.000910
-0.039591,-0.039621,-0.040530,0.000909
-0.039245,-0.039238,-0.040183,0.000946
-0.038898,-0.038969,-0.039837,0.000868
-0.038552,-0.038673,-0.039490,0.000818
-0.038205,-0.038263,-0.039144,0.000881
-0.037859,-0.037983,-0.038798,0.000815
-0.037513,-0.037652,-0.038451,0.000799
-0.037166,-0.037320,-0.038105,0.000785
-0.036820,-0.036858,-0.037758,0.000901
-0.036473,-0.036568,-0.037412,0.000844
-0.036127,-0.036238,-0.037065,0.000827
-0.035781,-0.035932,-0.036719,0.000787
-0.035434,-0.035438,-0.036373,0.000935
-0.035088,-0.035137,-0.036026,0.000889
-0.034741,-0.034778,-0.035680,0.000902
-0.034395,-0.034405,-0.035333,0.000928
-0.034048,-0.034130,-0.034987,0.000857
-0.033702,-0.033848,-0.034641,0.000793
-0.033356,-0.033476,-0.034294,0.000818
-0.033009,-0.033029,-0.033948,0.000918
-0.032663,-0.032706,-0.033601,0.000896
-0.032316,-0.032472,-0.033255,0.000783
-0.031970,-0.032090,-0.032909,0.000819
-0.031624,-0.031768,-0.032562,0.000794
-0.031277,-0.031379,-0.032216,0.000836
-0.030931,-0.030956,-0.031869,0.000913
-0.030584,-0.030725,-0.031523,0.000798
-0.030238,-0.030304,-0.031176,0.000872
-0.029892,-0.029983,-0.030830,0.000847
-0.029545,-0.029641,-0.030484,0.000843
-0.029199,-0.029297,-0.030137,0.000841
-0.028852,-0.028877,-0.029791,0.000914
-0.028506,-0.028587,-0.029444,0.000857
-0.028160,-0.028262,-0.029098,0.000836
-0.027813,-0.027893,-0.028752,0.000859
-0.027467,-0.027579,-0.028405,0.000826
-0.027120,-0.027138,-0.028059,0.000921
-0.026774,-0.026856,-0.027712,0.000856
-0.026427,-0.026575,-0.027366,0.000791
-0.026081,-0.026145,-0.027020,0.000875
-0.025735,-0.025736,-0.026673,0.000937
-0.025388,-0.025401,-0.026327,0.000926
-0.025042,-0.025155,-0.025980,0.000826
-0.024695,-0.024794,-0.025634,0.000840
-0.024349,-0.024490,-0.025288,0.000797
-0.024003,-0.024118,-0.024941,0.000823
-0.023656,-0.023772,-0.024595,0.000823
-0.023310,-0.023297,-0.024248,0.000951
-0.022963,-0.023004,-0.023902,0.000898
-0.022617,-0.022750,-0.023555,0.000806
-0.022271,-0.022387,-0.023209,0.000822
-0.021924,-0.021930,-0.022863,0.000933
-0.021578,-0.021667,-0.022516,0.000849
-0.021231,-0.021330,-0.022170,0.000840
-0.020885,-0.020969,-0.021823,0.000855
-0.020538,-0.020664,-0.021477,0.000813
-0.020192,-0.020313,-0.021131,0.000817
-0.019846,-0.019867,-0.020784,0.000917
-0.019499,-0.019511,-0.020438,0.000926
-0.019153,-0.019306,-0.020091,0.000786
-0.018806,-0.018815,-0.019745,0.000930
-0.018460,-0.018614,-0.019399,0.000785
-0.018114,-0.018106,-0.019052,0.000946
-0.017767,-0.017789,-0.018706,0.000916
-0.017421,-0.017479,-0.018359,0.000881
-0.017074,-0.017140,-0.018013,0.000873
-0.016728,-0.016801,-0.017666,0.000866
-0.016382,-0.016434,-0.017320,0.000886
-0.016035,-0.016095,-0.016974,0.000878
-0.015689,-0.015780,-0.016627,0.000847
-0.015342,-0.015424,-0.016281,0.000857
-0.014996,-0.015108,-0.015934,0.000827
-0.014650,-0.014699,-0.015588,0.000890
-0.014303,-0.014386,-0.015242,0.000856
-0.013957,-0.014054,-0.014895,0.000841
-0.013610,-0.013645,-0.014549,0.000904
-0.013264,-0.013386,-0.014202,0.000816
-0.012917,-0.012940,-0.013856,0.000916
-0.012571,-0.012677,-0.013510,0.000832
-0.012225,-0.012357,-0.013163,0.000806
-0.011878,-0.011912,-0.012817,0.000905
-0.011532,-0.011688,-0.012470,0.000783
-0.011185,-0.011288,-0.012124,0.000835
-0.010839,-0.010919,-0.011778,0.000858
-0.010493,-0.010509,-0.011431,0.000922
-0.010146,-0.010214,-0.011085,0.000871
-0.009800,-0.009884,-0.010738,0.000855
-0.009453,-0.009556,-0.010392,0.000836
-0.009107,-0.009230,-0.010045,0.000815
-0.008761,-0.008754,-0.009699,0.000945
-0.008414,-0.008553,-0.009353,0.000800
-0.008068,-0.008210,-0.009006,0.000797
-0.007721,-0.007875,-0.008660,0.000785
-0.007375,-0.007524,-0.008313,0.000789
-0.007029,-0.007152,-0.007967,0.000815
-0.006682,-0.006737,-0.007621,0.000884
-0.006336,-0.006435,-0.007274,0.000839
-0.005989,-0.006073,-0.006928,0.000855
-0.005643,-0.005793,-0.006581,0.000789
-0.005296,-0.005425,-0.006235,0.000810
-0.004950,-0.004973,-0.005889,0.000916
-0.004604,-0.004724,-0.005542,0.000818
-0.004257,-0.004257,-0.005196,0.000939
-0.003911,-0.004003,-0.004849,0.000846
-0.003564,-0.003669,-0.004503,0.000834
-0.003218,-0.003260,-0.004156,0.000896
-0.002872,-0.002983,-0.003810,0.000827
-0.002525,-0.002591,-0.003464,0.000872
-0.002179,-0.002182,-0.003117,0.000936
-0.001832,-0.001952,-0.002771,0.000819
-0.001486,-0.001477,-0.002424,0.000947
-0.001140,-0.001152,-0.002078,0.000926
-0.000793,-0.000899,-0.001732,0.000833
-0.000447,-0.000444,-0.001385,0.000941
-0.000100,-0.000091,-0.001039,0.000948
0.000246,0.000157,-0.000692,0.000849
0.000593,0.000439,-0.000346,0.000785
0.000939,0.000874,0.000000,0.000873
0.001285,0.001275,0.000347,0.000928
0.001632,0.001608,0.000693,0.000915
0.001978,0.001851,0.001040,0.000812
0.002325,0.002197,0.001386,0.000811
0.002671,0.002516,0.001732,0.000784
0.003017,0.003020,0.002079,0.000941
0.003364,0.003362,0.002425,0.000937
0.003710,0.003716,0.002772,0.000944
0.004057,0.004071,0.003118,0.000952
0.004403,0.004264,0.003465,0.000799
0.004749,0.004752,0.003811,0.000941
0.005096,0.005092,0.004157,0.000935
0.005442,0.005315,0.004504,0.000811
0.005789,0.005770,0.004850,0.000920
0.006135,0.006102,0.005197,0.000906
0.006481,0.006413,0.005543,0.000870
0.006828,0.006743,0.005889,0.000853
0.007174,0.007161,0.006236,0.000925
0.007521,0.007448,0.006582,0.000866
0.007867,0.007869,0.006929,0.000940
0.008214,0.008124,0.007275,0.000849
0.008560,0.008411,0.007621,0.000789
0.008906,0.008823,0.007968,0.000855
0.009253,0.009107,0.008314,0.000793
0.009599,0.009480,0.008661,0.000819
0.009946,0.009793,0.009007,0.000786
0.010292,0.010296,0.009354,0.000942
0.010638,0.010628,0.009700,0.000928
0.010985,0.010921,0.010046,0.000874
0.011331,0.011275,0.010393,0.000882
0.011678,0.011628,0.010739,0.000889
0.012024,0.011904,0.011086,0.000818
0.012370,0.012301,0.011432,0.000869
0.012717,0.012639,0.011778,0.000861
0.013063,0.013058,0.012125,0.000933
0.013410,0.013263,0.012471,0.000792
0.013756,0.013611,0.012818,0.000794
0.014103,0.014036,0.013164,0.000872
0.014449,0.014354,0.013510,0.000844
0.014795,0.014762,0.013857,0.000905
0.015142,0.015077,0.014203,0.000874
0.015488,0.015378,0.014550,0.000829
0.015835,0.015828,0.014896,0.000932
0.016181,0.016172,0.015242,0.000929
0.016527,0.016538,0.015589,0.000949
0.016874,0.016761,0.015935,0.000826
0.017220,0.017124,0.016282,0.000842
0.017567,0.017471,0.016628,0.000843
0.017913,0.017870,0.016975,0.000896
0.018259,0.018265,0.017321,0.000944
0.018606,0.018583,0.017667,0.000915
0.018952,0.018949,0.018014,0.000936
0.019299,0.019299,0.018360,0.000938
0.019645,0.019548,0.018707,0.000842
0.019991,0.019936,0.019053,0.000883
0.020338,0.020325,0.019399,0.000925
0.020684,0.020602,0.019746,0.000856
0.021031,0.020980,0.020092,0.000888
0.021377,0.021266,0.020439,0.000827
0.021724,0.021604,0.020785,0.000819
0.022070,0.021966,0.021131,0.000834
0.022416,0.022273,0.021478,0.000796
0.022763,0.022710,0.021824,0.000886
0.023109,0.023123,0.022171,0.000952
0.023456,0.023328,0.022517,0.000811
0.023802,0.023763,0.022863,0.000899
0.024148,0.024163,0.023210,0.000953
0.024495,0.024393,0.023556,0.000837
0.024841,0.024828,0.023903,0.000925
0.025188,0.025156,0.024249,0.000907
0.025534,0.025531,0.024596,0.000936
0.025880,0.025783,0.024942,0.000841
0.026227,0.026081,0.025288,0.000793
0.026573,0.026421,0.025635,0.000786
0.026920,0.026766,0.025981,0.000784
0.027266,0.027157,0.026328,0.000829
0.027613,0.027480,0.026674,0.000806
0.027959,0.027811,0.027020,0.000791
0.028305,0.028218,0.027367,0.000851
0.028652,0.028503,0.027713,0.000790
0.028998,0.028982,0.028060,0.000923
0.029345,0.029288,0.028406,0.000882
0.029691,0.029700,0.028752,0.000948
0.030037,0.030018,0.029099,0.000919
0.030384,0.030253,0.029445,0.000808
0.030730,0.030643,0.029792,0.000851
0.031077,0.030927,0.030138,0.000788
0.031423,0.031324,0.030485,0.000840
0.031769,0.031671,0.030831,0.000840
0.032116,0.032058,0.031177,0.000881
0.032462,0.032418,0.031524,0.000894
0.032809,0.032711,0.031870,0.000841
0.033155,0.033047,0.032217,0.000830
0.033501,0.033430,0.032563,0.000867
0.033848,0.033847,0.032909,0.000937
0.034194,0.034113,0.033256,0.000857
0.034541,0.034555,0.033602,0.000953
0.034887,0.034886,0.033949,0.000937
0.035234,0.035100,0.034295,0.000805
0.035580,0.035493,0.034641,0.000851
0.035926,0.035913,0.034988,0.000925
0.036273,0.036237,0.035334,0.000902
0.036619,0.036475,0.035681,0.000795
0.036966,0.036924,0.036027,0.000897
0.037312,0.037225,0.036373,0.000852
0.037658,0.037559,0.036720,0.000839
0.038005,0.037883,0.037066,0.000817
0.038351,0.038337,0.037413,0.000924
0.038698,0.038595,0.037759,0.000836
0.039044,0.038937,0.038106,0.000831
0.039390,0.039330,0.038452,0.000878
0.039737,0.039665,0.038798,0.000867
0.040083,0.039934,0.039145,0.000789
0.040430,0.040289,0.039491,0.000798
0.040776,0.040735,0.039838,0.000897
0.041122,0.041054,0.040184,0.000870
0.041469,0.041361,0.040530,0.000831
0.041815,0.041659,0.040877,0.000782
0.042162,0.042162,0.041223,0.000939
0.042508,0.042457,0.041570,0.000887
0.042855,0.042802,0.041916,0.000886
0.043201,0.043065,0.042262,0.000802
0.043547,0.043510,0.042609,0.000901
0.043894,0.043824,0.042955,0.000869
0.044240,0.044092,0.043302,0.000790
0.044587,0.044437,0.043648,0.000789
0.044933,0.044883,0.043995,0.000888
0.045279,0.045161,0.044341,0.000820
0.045626,0.045632,0.044687,0.000945
0.045972,0.045902,0.045034,0.000869
0.046319,0.046168,0.045380,0.000788
0.046665,0.046529,0.045727,0.000803
0.047011,0.046870,0.046073,0.000798
0.047358,0.047217,0.046419,0.000797
0.047704,0.047706,0.046766,0.000940
0.048051,0.047897,0.047112,0.000785
0.048397,0.048392,0.047459,0.000934
0.048744,0.048588,0.047805,0.000783
0.049090,0.049035,0.048151,0.000883
0.049436,0.049288,0.048498,0.000790
0.049783,0.049693,0.048844,0.000849
0.050129,0.050063,0.049191,0.000873
0.050476,0.050469,0.049537,0.000932
0.050822,0.050817,0.049883,0.000934
0.051168,0.051041,0.050230,0.000811
0.051515,0.051373,0.050576,0.000796
0.051861,0.051793,0.050923,0.000870
0.052208,0.052051,0.051269,0.000782
0.052554,0.052508,0.051616,0.000892
0.052900,0.052752,0.051962,0.000790
0.053247,0.053122,0.052308,0.000814
0.053593,0.053559,0.052655,0.000904
0.053940,0.053827,0.053001,0.000826
0.054286,0.054270,0.053348,0.000922
0.054632,0.054591,0.053694,0.000897
0.054979,0.054829,0.054040,0.000788
0.055325,0.055185,0.054387,0.000798
0.055672,0.055623,0.054733,0.000889
0.056018,0.055974,0.055080,0.000894
0.056365,0.056228,0.055426,0.000802
0.056711,0.056643,0.055772,0.000870
0.057057,0.056932,0.056119,0.000813
0.057404,0.057301,0.056465,0.000836
0.057750,0.057731,0.056812,0.000919
0.058097,0.057969,0.057158,0.000811
0.058443,0.058374,0.057505,0.000869
0.058789,0.058664,0.057851,0.000813
0.059136,0.059045,0.058197,0.000848
0.059482,0.059327,0.058544,0.000783
0.059829,0.059803,0.058890,0.000913
0.060175,0.060070,0.059237,0.000833
0.060521,0.060458,0.059583,0.000875
0.060868,0.060799,0.059929,0.000870
0.061214,0.061137,0.060276,0.000861
0.061561,0.061404,0.060622,0.000782
0.061907,0.061759,0.060969,0.000790
0.062254,0.062201,0.061315,0.000886
0.062600,0.062452,0.061661,0.000790
0.062946,0.062874,0.062008,0.000866
0.063293,0.063254,0.062354,0.000900
0.063639,0.063610,0.062701,0.000909
0.063986,0.063965,0.063047,0.000918
0.064332,0.064274,0.063393,0.000880
0.064678,0.064668,0.063740,0.000929
0.065025,0.064878,0.064086,0.000791
0.065371,0.065339,0.064433,0.000906
0.065718,0.065690,0.064779,0.000910
0.066064,0.065937,0.065126,0.000812
0.066410,0.066355,0.065472,0.000883
0.066757,0.066713,0.065818,0.000895
0.067103,0.067083,0.066165,0.000918
0.067450,0.067417,0.066511,0.000905
0.067796,0.067774,0.066858,0.000916
0.068142,0.068080,0.067204,0.000876
0.068489,0.068424,0.067550,0.000873
0.068835,0.068745,0.067897,0.000848
0.069182,0.069132,0.068243,0.000888
0.069528,0.069486,0.068590,0.000896
0.069875,0.069792,0.068936,0.000856
0.070221,0.070222,0.069282,0.000940
0.070567,0.070459,0.069629,0.000831
0.070914,0.070907,0.069975,0.000932
0.071260,0.071242,0.070322,0.000921
0.071607,0.071534,0.070668,0.000866
0.071953,0.071957,0.071015,0.000942
0.072299,0.072204,0.071361,0.000844
0.072646,0.072525,0.071707,0.000817
0.072992,0.072934,0.072054,0.000881
0.073339,0.073302,0.072400,0.000902
0.073685,0.073654,0.072747,0.000908
0.074031,0.073888,0.073093,0.000795
0.074378,0.074299,0.073439,0.000859
0.074724,0.074595,0.073786,0.000809
0.075071,0.074976,0.074132,0.000844
0.075417,0.075324,0.074479,0.000845
0.075764,0.075643,0.074825,0.000818
0.076110,0.076013,0.075171,0.000841
0.076456,0.076376,0.075518,0.000858
0.076803,0.076736,0.075864,0.000872
0.077149,0.077034,0.076211,0.000823
0.077496,0.077450,0.076557,0.000893
0.077842,0.077784,0.076903,0.000881
0.078188,0.078042,0.077250,0.000792
0.078535,0.078518,0.077596,0.000921
0.078881,0.078836,0.077943,0.000893
0.079228,0.079203,0.078289,0.000914
0.079574,0.079533,0.078636,0.000898
0.079920,0.079808,0.078982,0.000826
0.080267,0.080183,0.079328,0.000855
0.080613,0.080560,0.079675,0.000886
0.080960,0.080897,0.080021,0.000876
0.081306,0.081252,0.080368,0.000884
0.081652,0.081566,0.080714,0.000852
0.081999,0.081883,0.081060,0.000823
0.082345,0.082221,0.081407,0.000814
0.082692,0.082645,0.081753,0.000891
0.083038,0.083053,0.082100,0.000953
0.083385,0.083253,0.082446,0.000807
0.083731,0.083701,0.082792,0.000908
0.084077,0.083982,0.083139,0.000844
0.084424,0.084363,0.083485,0.000877
0.084770,0.084717,0.083832,0.000885
0.085117,0.085050,0.084178,0.000872
0.085463,0.085342,0.084525,0.000818
0.085809,0.085777,0.084871,0.000906
0.086156,0.086078,0.085217,0.000860
0.086502,0.086492,0.085564,0.000928
0.086849,0.086779,0.085910,0.000869
0.087195,0.087142,0.086257,0.000886
0.087541,0.087550,0.086603,0.000947
0.087888,0.087883,0.086949,0.000934
0.088234,0.088087,0.087296,0.000791
0.088581,0.088552,0.087642,0.000910
0.088927,0.088915,0.087989,0.000926
0.089274,0.089234,0.088335,0.000899
0.089620,0.089589,0.088681,0.000908
0.089966,0.089850,0.089028,0.000823
0.090313,0.090268,0.089374,0.000894
0.090659,0.090550,0.089721,0.000829
0.091006,0.090875,0.090067,0.000808
0.091352,0.091357,0.090413,0.000943
0.091698,0.091712,0.090760,0.000952
0.092045,0.091939,0.091106,0.000833
0.092391,0.092379,0.091453,0.000926
0.092738,0.092727,0.091799,0.000928
0.093084,0.093084,0.092146,0.000939
0.093430,0.093356,0.092492,0.000864
0.093777,0.093665,0.092838,0.000827
0.094123,0.094054,0.093185,0.000869
0.094470,0.094356,0.093531,0.000825
0.094816,0.094659,0.093878,0.000782
0.095162,0.095058,0.094224,0.000834
0.095509,0.095438,0.094570,0.000868
0.095855,0.095831,0.094917,0.000914
0.096202,0.096081,0.095263,0.000818
0.096548,0.096510,0.095610,0.000901
0.096895,0.096827,0.095956,0.000871
0.097241,0.097161,0.096302,0.000859
0.097587,0.097556,0.096649,0.000907
0.097934,0.097879,0.096995,0.000884
0.098280,0.098163,0.097342,0.000821
0.098627,0.098501,0.097688,0.000813
0.098973,0.098966,0.098035,0.000932
0.099319,0.099258,0.098381,0.000877
0.099666,0.099517,0.098727,0.000789
0.100012,0.099944,0.099074,0.000870
0.100359,0.100239,0.099420,0.000819
0.100705,0.100711,0.099767,0.000945
0.101051,0.101022,0.100113,0.000909
0.101398,0.101261,0.100459,0.000802
0.101744,0.101740,0.100806,0.000934
0.102091,0.102044,0.101152,0.000891
0.102437,0.102318,0.101499,0.000819
0.102784,0.102722,0.101845,0.000877
0.103130,0.102973,0.102191,0.000781
0.103476,0.103393,0.102538,0.000855
0.103823,0.103829,0.102884,0.000944
0.104169,0.104153,0.103231,0.000922
0.104516,0.104521,0.103577,0.000944
0.104862,0.104772,0.103923,0.000849
0.105208,0.105073,0.104270,0.000803
0.105555,0.105547,0.104616,0.000931
0.105901,0.105871,0.104963,0.000908
0.106248,0.106117,0.105309,0.000808
0.106594,0.106517,0.105656,0.000862
0.106940,0.106899,0.106002,0.000897
0.107287,0.107198,0.106348,0.000849
0.107633,0.107523,0.106695,0.000829
0.107980,0.107936,0.107041,0.000895
0.108326,0.108290,0.107388,0.000903
0.108672,0.108600,0.107734,0.000866
0.109019,0.108965,0.108080,0.000885
0.109365,0.109245,0.108427,0.000818
0.109712,0.109608,0.108773,0.000835
0.110058,0.110039,0.109120,0.000919
0.110405,0.110324,0.109466,0.000858
0.110751,0.110641,0.109812,0.000829
0.111097,0.111060,0.110159,0.000901
0.111444,0.111288,0.110505,0.000783
0.111790,0.111786,0.110852,0.000935
0.112137,0.112110,0.111198,0.000912
0.112483,0.112388,0.111545,0.000843
0.112829,0.112820,0.111891,0.000929
0.113176,0.113077,0.112237,0.000840
0.113522,0.113533,0.112584,0.000950
0.113869,0.113727,0.112930,0.000796
0.114215,0.114112,0.113277,0.000836
0.114561,0.114530,0.113623,0.000907
0.114908,0.114907,0.113969,0.000938
0.115254,0.115184,0.114316,0.000868
0.115601,0.115595,0.114662,0.000933
0.115947,0.115937,0.115009,0.000928
0.116293,0.116284,0.115355,0.000929
0.116640,0.116528,0.115701,0.000826
0.116986,0.116837,0.116048,0.000789
0.117333,0.117236,0.116394,0.000842
0.117679,0.117523,0.116741,0.000783
0.118026,0.117976,0.117087,0.000889
0.118372,0.118328,0.117433,0.000894
0.118718,0.118713,0.117780,0.000933
0.119065,0.118925,0.118126,0.000799
0.119411,0.119264,0.118473,0.000791
0.119758,0.119722,0.118819,0.000903
0.120104,0.119956,0.119166,0.000790
0.120450,0.120387,0.119512,0.000875
0.120797,0.120689,0.119858,0.000830
0.121143,0.121044,0.120205,0.000839
0.121490,0.121401,0.120551,0.000850
0.121836,0.121718,0.120898,0.000821
0.122182,0.122082,0.121244,0.000838
0.122529,0.122533,0.121590,0.000943
0.122875,0.122865,0.121937,0.000929
0.123222,0.123230,0.122283,0.000947
0.123568,0.123513,0.122630,0.000884
0.123915,0.123924,0.122976,0.000948
0.124261,0.124192,0.123322,0.000869
0.124607,0.124564,0.123669,0.000895
